,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,class
344,0.023360103,0.400579721,0.083764628,0.411948472,0.166573867,0.370270699,0.234153703,0.343108565,0.287800565,0.337471753,0.149373129,0.221321821,0.188280061,0.1226044,0.211461946,0.055334598,0.228631482,0,0.103376612,0.203885823,0.121660933,0.16390574,0.103264883,0.247029513,0.088992611,0.302093595,0.052971736,0.201531857,0.06769152,0.170996249,0.062124088,0.255711466,0.055408433,0.308912843,0,0.205918282,0.018108919,0.170611978,0.022164896,0.234220117,0.019547597,0.277753741,11
345,0.0284466,0.409526646,0.091100499,0.415241957,0.166463777,0.374018431,0.233303174,0.346480131,0.288280115,0.336730838,0.150222495,0.229773581,0.183327481,0.128181577,0.20365946,0.057232618,0.216836825,0,0.100655332,0.212626576,0.110172167,0.174374551,0.092265084,0.260596573,0.083576992,0.313861907,0.050465062,0.210942477,0.057806566,0.178710639,0.054415241,0.262765288,0.053684697,0.313431859,0,0.216983974,0.009903669,0.178453803,0.013948426,0.240800738,0.016652092,0.28334713,11
346,0.027243853,0.40921858,0.090707481,0.419258028,0.17121774,0.376269311,0.239866644,0.348689288,0.294986635,0.342435092,0.152426153,0.227653295,0.187461913,0.12709564,0.209771961,0.056782454,0.225004464,0,0.103455722,0.210226983,0.113084465,0.172655076,0.096669644,0.258397609,0.08667627,0.313559979,0.052205384,0.208837539,0.058653474,0.177517444,0.055986792,0.261152595,0.053858578,0.313871592,0,0.215311438,0.010979563,0.178434759,0.014716327,0.24135071,0.015567124,0.284727782,11
347,0.027243853,0.40921858,0.090707481,0.419258028,0.17121774,0.376269311,0.239866644,0.348689288,0.294986635,0.342435092,0.152426153,0.227653295,0.187461913,0.12709564,0.209771961,0.056782454,0.225004464,0,0.103455722,0.210226983,0.113084465,0.172655076,0.096669644,0.258397609,0.08667627,0.313559979,0.052205384,0.208837539,0.058653474,0.177517444,0.055986792,0.261152595,0.053858578,0.313871592,0,0.215311438,0.010979563,0.178434759,0.014716327,0.24135071,0.015567124,0.284727782,11
348,0.027243853,0.40921858,0.090707481,0.419258028,0.17121774,0.376269311,0.239866644,0.348689288,0.294986635,0.342435092,0.152426153,0.227653295,0.187461913,0.12709564,0.209771961,0.056782454,0.225004464,0,0.103455722,0.210226983,0.113084465,0.172655076,0.096669644,0.258397609,0.08667627,0.313559979,0.052205384,0.208837539,0.058653474,0.177517444,0.055986792,0.261152595,0.053858578,0.313871592,0,0.215311438,0.010979563,0.178434759,0.014716327,0.24135071,0.015567124,0.284727782,11
349,0.025823057,0.418480709,0.090971082,0.425359681,0.169786841,0.382271066,0.239984691,0.355744973,0.297193497,0.346825734,0.153509557,0.232689396,0.188710719,0.130979016,0.210412234,0.058870628,0.225409389,0,0.103000104,0.215313986,0.109707147,0.175665095,0.094877124,0.26356639,0.088407815,0.321809068,0.051403627,0.213943496,0.05612132,0.184314445,0.054564685,0.269786552,0.055594325,0.323123053,0,0.221453354,0.009148359,0.183760807,0.01384379,0.246099189,0.017901927,0.289302364,11
350,0.025823057,0.418480709,0.090971082,0.425359681,0.169786841,0.382271066,0.239984691,0.355744973,0.297193497,0.346825734,0.153509557,0.232689396,0.188710719,0.130979016,0.210412234,0.058870628,0.225409389,0,0.103000104,0.215313986,0.109707147,0.175665095,0.094877124,0.26356639,0.088407815,0.321809068,0.051403627,0.213943496,0.05612132,0.184314445,0.054564685,0.269786552,0.055594325,0.323123053,0,0.221453354,0.009148359,0.183760807,0.01384379,0.246099189,0.017901927,0.289302364,11
351,0.021660119,0.421990871,0.087443858,0.429240823,0.16680339,0.387283444,0.23792389,0.360514045,0.295994222,0.35449475,0.152408332,0.235241771,0.187653422,0.132467419,0.207588673,0.060126662,0.220931113,0,0.10216856,0.217648894,0.10749051,0.180720955,0.091629088,0.268919468,0.086414456,0.322181642,0.050909653,0.215615988,0.054275528,0.188060433,0.052305728,0.274905086,0.055037379,0.325377345,0,0.222424001,0.007129267,0.185641885,0.011943102,0.250242531,0.017766267,0.293313086,11
352,0.025137812,0.414639652,0.090599373,0.423058569,0.167969868,0.38393867,0.238114104,0.359371126,0.295412019,0.353334963,0.153924122,0.231610745,0.188372359,0.13035506,0.208011821,0.058161438,0.22089462,0,0.102701738,0.214218855,0.105765894,0.176415563,0.089777812,0.263027251,0.084703907,0.317425072,0.051029876,0.212342113,0.052264139,0.182585984,0.050807998,0.267067671,0.053691015,0.318054438,0,0.219247729,0.004872486,0.181743503,0.009169638,0.245242119,0.014785767,0.288689733,11
353,0.025137812,0.414639652,0.090599373,0.423058569,0.167969868,0.38393867,0.238114104,0.359371126,0.295412019,0.353334963,0.153924122,0.231610745,0.188372359,0.13035506,0.208011821,0.058161438,0.22089462,0,0.102701738,0.214218855,0.105765894,0.176415563,0.089777812,0.263027251,0.084703907,0.317425072,0.051029876,0.212342113,0.052264139,0.182585984,0.050807998,0.267067671,0.053691015,0.318054438,0,0.219247729,0.004872486,0.181743503,0.009169638,0.245242119,0.014785767,0.288689733,11
354,0.021684706,0.420965761,0.087359756,0.429877192,0.166812807,0.392020375,0.238160521,0.366932422,0.295937717,0.360156804,0.152699083,0.23843646,0.186972469,0.133255541,0.206098974,0.059261024,0.218555063,0,0.101459533,0.220366329,0.103908002,0.182518154,0.086260229,0.269033879,0.081304044,0.321463972,0.050300509,0.217790872,0.049340129,0.187031865,0.047959641,0.270454615,0.052419171,0.319809347,0,0.224120647,0.003035486,0.186404824,0.00748457,0.250265658,0.014160961,0.293921143,11
355,0.018475816,0.417386055,0.084077612,0.423398197,0.162089065,0.386633396,0.234954014,0.364224017,0.291571751,0.354438245,0.14953126,0.232679486,0.181564108,0.129594415,0.199520007,0.058217466,0.210746512,0,0.09886165,0.213101566,0.0988103,0.175466657,0.081085339,0.262321651,0.0786594,0.310934603,0.048691168,0.208750993,0.044564202,0.180198073,0.043292984,0.264211416,0.050143406,0.310679793,0.000225008,0.213042408,0,0.17976445,0.003977299,0.243090808,0.012496233,0.283867419,11
356,0.0284466,0.409526646,0.091100499,0.415241957,0.166463777,0.374018431,0.233303174,0.346480131,0.288280115,0.336730838,0.150222495,0.229773581,0.183327481,0.128181577,0.20365946,0.057232618,0.216836825,0,0.100655332,0.212626576,0.110172167,0.174374551,0.092265084,0.260596573,0.083576992,0.313861907,0.050465062,0.210942477,0.057806566,0.178710639,0.054415241,0.262765288,0.053684697,0.313431859,0,0.216983974,0.009903669,0.178453803,0.013948426,0.240800738,0.016652092,0.28334713,11
357,0.018475816,0.417386055,0.084077612,0.423398197,0.162089065,0.386633396,0.234954014,0.364224017,0.291571751,0.354438245,0.14953126,0.232679486,0.181564108,0.129594415,0.199520007,0.058217466,0.210746512,0,0.09886165,0.213101566,0.0988103,0.175466657,0.081085339,0.262321651,0.0786594,0.310934603,0.048691168,0.208750993,0.044564202,0.180198073,0.043292984,0.264211416,0.050143406,0.310679793,0.000225008,0.213042408,0,0.17976445,0.003977299,0.243090808,0.012496233,0.283867419,11
358,0.018475816,0.417386055,0.084077612,0.423398197,0.162089065,0.386633396,0.234954014,0.364224017,0.291571751,0.354438245,0.14953126,0.232679486,0.181564108,0.129594415,0.199520007,0.058217466,0.210746512,0,0.09886165,0.213101566,0.0988103,0.175466657,0.081085339,0.262321651,0.0786594,0.310934603,0.048691168,0.208750993,0.044564202,0.180198073,0.043292984,0.264211416,0.050143406,0.310679793,0.000225008,0.213042408,0,0.17976445,0.003977299,0.243090808,0.012496233,0.283867419,11
359,0.021153882,0.42701903,0.088638082,0.433864027,0.166900769,0.395784825,0.239821896,0.372688264,0.29824312,0.365452737,0.150918975,0.238518596,0.180476502,0.132965237,0.196727589,0.059763253,0.207047775,0,0.09994413,0.220489174,0.098811939,0.18200621,0.081036553,0.269024521,0.076600403,0.321161538,0.049371824,0.217543423,0.044599697,0.186062604,0.042738006,0.268972367,0.048298433,0.317467898,0.000524938,0.223327547,0,0.18634066,0.004187077,0.250265509,0.01212129,0.293635339,11
360,0.021153882,0.42701903,0.088638082,0.433864027,0.166900769,0.395784825,0.239821896,0.372688264,0.29824312,0.365452737,0.150918975,0.238518596,0.180476502,0.132965237,0.196727589,0.059763253,0.207047775,0,0.09994413,0.220489174,0.098811939,0.18200621,0.081036553,0.269024521,0.076600403,0.321161538,0.049371824,0.217543423,0.044599697,0.186062604,0.042738006,0.268972367,0.048298433,0.317467898,0.000524938,0.223327547,0,0.18634066,0.004187077,0.250265509,0.01212129,0.293635339,11
361,0.023530751,0.433098152,0.089958116,0.443298951,0.167014614,0.405148759,0.24078463,0.3834088,0.299897417,0.374778584,0.151881382,0.247648761,0.180739388,0.137252316,0.19815506,0.061410412,0.208369359,0,0.100352004,0.230711624,0.096723989,0.187471107,0.081141695,0.278757259,0.078782558,0.333531395,0.049677119,0.229280397,0.04339312,0.194223478,0.043585345,0.279169276,0.05029963,0.32825388,0.00146611,0.23669748,0,0.196783468,0.005273134,0.260552242,0.0142508,0.30288358,11
362,0.023591936,0.434442818,0.08937335,0.443164825,0.165511072,0.405278623,0.23752296,0.382658422,0.294791281,0.373323381,0.150769204,0.244379818,0.180003375,0.134655416,0.196992815,0.060499012,0.206973106,0,0.100239217,0.228441238,0.095856667,0.181287259,0.081343472,0.271137118,0.079900593,0.325481117,0.05017215,0.227722257,0.043780908,0.190171957,0.04374221,0.276408315,0.050445139,0.325390816,0.00211437,0.235135645,0,0.193615735,0.005305856,0.258109093,0.014613241,0.301266611,11
363,0.023591936,0.434442818,0.08937335,0.443164825,0.165511072,0.405278623,0.23752296,0.382658422,0.294791281,0.373323381,0.150769204,0.244379818,0.180003375,0.134655416,0.196992815,0.060499012,0.206973106,0,0.100239217,0.228441238,0.095856667,0.181287259,0.081343472,0.271137118,0.079900593,0.325481117,0.05017215,0.227722257,0.043780908,0.190171957,0.04374221,0.276408315,0.050445139,0.325390816,0.00211437,0.235135645,0,0.193615735,0.005305856,0.258109093,0.014613241,0.301266611,11
364,0.023078799,0.434138864,0.08857429,0.44234696,0.163988978,0.405394226,0.235328823,0.383186668,0.29224804,0.373734862,0.149195254,0.245461762,0.177019715,0.135171115,0.192989439,0.060895145,0.202513725,0,0.09879443,0.229139805,0.093014508,0.182339698,0.078643396,0.272105902,0.078008443,0.326539844,0.048708349,0.228091896,0.042706773,0.191131175,0.043113232,0.277068704,0.050421536,0.326855272,0.000682414,0.235309452,0,0.195369214,0.005583659,0.259545207,0.015193939,0.303012818,11
365,0.024308175,0.433612704,0.089363039,0.442956746,0.16472283,0.406540275,0.235241711,0.385119736,0.292122424,0.375245392,0.149906754,0.245091081,0.177610278,0.134452611,0.192886114,0.060515344,0.201940864,0,0.099879712,0.229035437,0.093962252,0.183709472,0.079212934,0.272033095,0.077965975,0.327175438,0.049821407,0.227883607,0.043455809,0.191159189,0.042892039,0.276161551,0.05016315,0.325654626,0.001803309,0.234790176,0,0.194591045,0.004880086,0.257718056,0.014742881,0.300435007,11
366,0.024308175,0.433612704,0.089363039,0.442956746,0.16472283,0.406540275,0.235241711,0.385119736,0.292122424,0.375245392,0.149906754,0.245091081,0.177610278,0.134452611,0.192886114,0.060515344,0.201940864,0,0.099879712,0.229035437,0.093962252,0.183709472,0.079212934,0.272033095,0.077965975,0.327175438,0.049821407,0.227883607,0.043455809,0.191159189,0.042892039,0.276161551,0.05016315,0.325654626,0.001803309,0.234790176,0,0.194591045,0.004880086,0.257718056,0.014742881,0.300435007,11
367,0.0284466,0.409526646,0.091100499,0.415241957,0.166463777,0.374018431,0.233303174,0.346480131,0.288280115,0.336730838,0.150222495,0.229773581,0.183327481,0.128181577,0.20365946,0.057232618,0.216836825,0,0.100655332,0.212626576,0.110172167,0.174374551,0.092265084,0.260596573,0.083576992,0.313861907,0.050465062,0.210942477,0.057806566,0.178710639,0.054415241,0.262765288,0.053684697,0.313431859,0,0.216983974,0.009903669,0.178453803,0.013948426,0.240800738,0.016652092,0.28334713,11
368,0.024308175,0.433612704,0.089363039,0.442956746,0.16472283,0.406540275,0.235241711,0.385119736,0.292122424,0.375245392,0.149906754,0.245091081,0.177610278,0.134452611,0.192886114,0.060515344,0.201940864,0,0.099879712,0.229035437,0.093962252,0.183709472,0.079212934,0.272033095,0.077965975,0.327175438,0.049821407,0.227883607,0.043455809,0.191159189,0.042892039,0.276161551,0.05016315,0.325654626,0.001803309,0.234790176,0,0.194591045,0.004880086,0.257718056,0.014742881,0.300435007,11
369,0.020802364,0.439545184,0.086405158,0.446611077,0.162670001,0.40904364,0.234183893,0.389125019,0.289915815,0.379680365,0.148712322,0.246595532,0.175933167,0.135049611,0.191732153,0.061530948,0.200670317,0,0.099230513,0.231460005,0.093816802,0.186644912,0.078607589,0.27774021,0.076017842,0.331034094,0.049651831,0.230844826,0.042128786,0.19454667,0.04104881,0.281652868,0.046872556,0.329348177,0.002031967,0.237351358,0,0.195980191,0.004047081,0.260783941,0.011949465,0.302698582,11
370,0.020802364,0.439545184,0.086405158,0.446611077,0.162670001,0.40904364,0.234183893,0.389125019,0.289915815,0.379680365,0.148712322,0.246595532,0.175933167,0.135049611,0.191732153,0.061530948,0.200670317,0,0.099230513,0.231460005,0.093816802,0.186644912,0.078607589,0.27774021,0.076017842,0.331034094,0.049651831,0.230844826,0.042128786,0.19454667,0.04104881,0.281652868,0.046872556,0.329348177,0.002031967,0.237351358,0,0.195980191,0.004047081,0.260783941,0.011949465,0.302698582,11
371,0.022764578,0.435442418,0.089049578,0.446850568,0.165900126,0.409612983,0.237323001,0.387413293,0.294050768,0.378051966,0.15095906,0.247529745,0.179446951,0.136232823,0.194620058,0.060824722,0.203476861,0,0.101641431,0.232567042,0.094746858,0.184160531,0.080335394,0.272640377,0.078446478,0.331716329,0.051756188,0.232317537,0.043862402,0.19377932,0.043977886,0.278142869,0.05121015,0.329855174,0.003518,0.239833385,0,0.19841364,0.005113259,0.26003167,0.01564391,0.302652448,11
372,0.022821069,0.437936157,0.0878741,0.447553068,0.163122535,0.41115126,0.232815862,0.389976054,0.289035171,0.380343407,0.149111718,0.246848375,0.175634742,0.135943383,0.190454394,0.061552435,0.199208647,0,0.10008496,0.231281221,0.093488872,0.186780959,0.079639867,0.277005315,0.078817725,0.332299024,0.050245792,0.230246991,0.043323398,0.19510749,0.042482048,0.281237632,0.048812315,0.330177158,0.00190717,0.236444622,0,0.197547734,0.004991129,0.262890905,0.014090732,0.306186825,11
373,0.022821069,0.437936157,0.0878741,0.447553068,0.163122535,0.41115126,0.232815862,0.389976054,0.289035171,0.380343407,0.149111718,0.246848375,0.175634742,0.135943383,0.190454394,0.061552435,0.199208647,0,0.10008496,0.231281221,0.093488872,0.186780959,0.079639867,0.277005315,0.078817725,0.332299024,0.050245792,0.230246991,0.043323398,0.19510749,0.042482048,0.281237632,0.048812315,0.330177158,0.00190717,0.236444622,0,0.197547734,0.004991129,0.262890905,0.014090732,0.306186825,11
374,0.022821069,0.437936157,0.0878741,0.447553068,0.163122535,0.41115126,0.232815862,0.389976054,0.289035171,0.380343407,0.149111718,0.246848375,0.175634742,0.135943383,0.190454394,0.061552435,0.199208647,0,0.10008496,0.231281221,0.093488872,0.186780959,0.079639867,0.277005315,0.078817725,0.332299024,0.050245792,0.230246991,0.043323398,0.19510749,0.042482048,0.281237632,0.048812315,0.330177158,0.00190717,0.236444622,0,0.197547734,0.004991129,0.262890905,0.014090732,0.306186825,11
375,0.025360867,0.434241027,0.091850653,0.444087476,0.168547526,0.406181723,0.241958663,0.383026749,0.302075401,0.372120529,0.152961269,0.246583104,0.180066571,0.137043685,0.194837049,0.061187059,0.203218177,0,0.102477446,0.231541067,0.09407635,0.185167283,0.080049351,0.27585429,0.081205636,0.330733269,0.052070871,0.231164962,0.043565854,0.195342273,0.043845907,0.28055039,0.052489534,0.328445286,0.004137605,0.238085806,0,0.197420508,0.004392549,0.26048249,0.014524505,0.301511616,11
376,0.025360867,0.434241027,0.091850653,0.444087476,0.168547526,0.406181723,0.241958663,0.383026749,0.302075401,0.372120529,0.152961269,0.246583104,0.180066571,0.137043685,0.194837049,0.061187059,0.203218177,0,0.102477446,0.231541067,0.09407635,0.185167283,0.080049351,0.27585429,0.081205636,0.330733269,0.052070871,0.231164962,0.043565854,0.195342273,0.043845907,0.28055039,0.052489534,0.328445286,0.004137605,0.238085806,0,0.197420508,0.004392549,0.26048249,0.014524505,0.301511616,11
377,0.028248325,0.432742834,0.091968358,0.443595588,0.166685894,0.405512989,0.23999019,0.382449865,0.299936071,0.370464981,0.153505281,0.247980714,0.178522244,0.138561308,0.194144562,0.061888278,0.20303227,0,0.102261811,0.231226921,0.093844876,0.185924977,0.080090806,0.278794259,0.08270748,0.330408275,0.051757678,0.229562789,0.041844115,0.195116848,0.042969033,0.281027317,0.052572027,0.326675117,0.00438334,0.235553712,0,0.194841236,0.003306389,0.25730592,0.012220189,0.296057045,11
378,0.027187616,0.412111938,0.091014802,0.418640912,0.165690422,0.376621723,0.232253671,0.348506033,0.286446959,0.338489711,0.148909003,0.232720852,0.180736125,0.130370229,0.200429708,0.05809468,0.21348995,0,0.100098372,0.216537565,0.108482063,0.172346324,0.092176139,0.259604156,0.084437281,0.316838086,0.050378233,0.216035724,0.057765812,0.178139478,0.054270029,0.263357043,0.052827299,0.316777945,0,0.22427848,0.009682491,0.180797309,0.014371097,0.241698235,0.017417967,0.284841359,11
379,0.03326802,0.433174223,0.097015992,0.444731146,0.172567263,0.40687862,0.244114384,0.383272082,0.302298024,0.369376093,0.154990062,0.250648826,0.179384157,0.142238379,0.193213925,0.063349634,0.201139852,0,0.105464146,0.232551575,0.093916059,0.187181056,0.080367416,0.274226904,0.08051385,0.332479686,0.055139706,0.231299281,0.042757764,0.201341242,0.044716462,0.282562554,0.053909093,0.331794709,0.007002845,0.239158332,0,0.200225323,0.004898235,0.258667111,0.016823813,0.298409909,11
380,0.03326802,0.433174223,0.097015992,0.444731146,0.172567263,0.40687862,0.244114384,0.383272082,0.302298024,0.369376093,0.154990062,0.250648826,0.179384157,0.142238379,0.193213925,0.063349634,0.201139852,0,0.105464146,0.232551575,0.093916059,0.187181056,0.080367416,0.274226904,0.08051385,0.332479686,0.055139706,0.231299281,0.042757764,0.201341242,0.044716462,0.282562554,0.053909093,0.331794709,0.007002845,0.239158332,0,0.200225323,0.004898235,0.258667111,0.016823813,0.298409909,11
381,0.03326802,0.433174223,0.097015992,0.444731146,0.172567263,0.40687862,0.244114384,0.383272082,0.302298024,0.369376093,0.154990062,0.250648826,0.179384157,0.142238379,0.193213925,0.063349634,0.201139852,0,0.105464146,0.232551575,0.093916059,0.187181056,0.080367416,0.274226904,0.08051385,0.332479686,0.055139706,0.231299281,0.042757764,0.201341242,0.044716462,0.282562554,0.053909093,0.331794709,0.007002845,0.239158332,0,0.200225323,0.004898235,0.258667111,0.016823813,0.298409909,11
382,0.035146117,0.434834152,0.100173905,0.446765155,0.175118923,0.405067831,0.244608253,0.377434522,0.302047282,0.362810463,0.156921953,0.246887296,0.179636061,0.138310581,0.192340046,0.061457664,0.199690759,0,0.106337279,0.23103115,0.095784783,0.188201725,0.083253458,0.276820034,0.083755404,0.333584577,0.055284321,0.231175333,0.044166386,0.199721426,0.046111107,0.2810013,0.05446893,0.330263108,0.007003084,0.240707994,0,0.199699759,0.004460096,0.258028299,0.013899267,0.298269808,11
383,0.035146117,0.434834152,0.100173905,0.446765155,0.175118923,0.405067831,0.244608253,0.377434522,0.302047282,0.362810463,0.156921953,0.246887296,0.179636061,0.138310581,0.192340046,0.061457664,0.199690759,0,0.106337279,0.23103115,0.095784783,0.188201725,0.083253458,0.276820034,0.083755404,0.333584577,0.055284321,0.231175333,0.044166386,0.199721426,0.046111107,0.2810013,0.05446893,0.330263108,0.007003084,0.240707994,0,0.199699759,0.004460096,0.258028299,0.013899267,0.298269808,11
384,0.042193308,0.445118994,0.107471451,0.460290045,0.184119001,0.417935818,0.253841922,0.386581987,0.311653301,0.368078858,0.162043855,0.257394403,0.18161796,0.146014065,0.19306986,0.064574599,0.200350866,0,0.11153245,0.240053922,0.097965822,0.19750914,0.083427489,0.287013322,0.084377497,0.346030444,0.060351223,0.239016563,0.045183942,0.209232658,0.04621546,0.291121751,0.056282476,0.341814011,0.012023419,0.247441828,0,0.208691031,0.003735453,0.267440617,0.016026646,0.308159024,11
385,0.044971839,0.452829182,0.114240572,0.463736176,0.189345017,0.418291509,0.260690674,0.384053051,0.320359632,0.367770135,0.167534009,0.252791494,0.188050225,0.143169343,0.197235182,0.06419301,0.200816974,0,0.115370467,0.238743901,0.098851755,0.196857721,0.089609995,0.292356282,0.095267683,0.347353935,0.062842384,0.2411623,0.045644894,0.209179491,0.053461358,0.294804007,0.067813173,0.341903985,0.013348043,0.253861725,0,0.21187517,0.008812413,0.272912353,0.024273887,0.311945289,11
386,0.044971839,0.452829182,0.114240572,0.463736176,0.189345017,0.418291509,0.260690674,0.384053051,0.320359632,0.367770135,0.167534009,0.252791494,0.188050225,0.143169343,0.197235182,0.06419301,0.200816974,0,0.115370467,0.238743901,0.098851755,0.196857721,0.089609995,0.292356282,0.095267683,0.347353935,0.062842384,0.2411623,0.045644894,0.209179491,0.053461358,0.294804007,0.067813173,0.341903985,0.013348043,0.253861725,0,0.21187517,0.008812413,0.272912353,0.024273887,0.311945289,11
387,0.04591316,0.449996084,0.113216072,0.461625308,0.189934462,0.421110362,0.260629952,0.389186591,0.319428593,0.37036553,0.167056948,0.25788784,0.187946439,0.147108197,0.198176861,0.06492652,0.204083711,0,0.114893168,0.240465879,0.100229561,0.200118214,0.086234093,0.292412013,0.090055332,0.347831279,0.062784195,0.240683258,0.046531692,0.214688361,0.050718293,0.298580229,0.064400911,0.346216828,0.013433188,0.251123607,0,0.215030134,0.005819395,0.275644779,0.020651609,0.314828306,11
388,0.04553327,0.454750657,0.112472773,0.464840055,0.189010292,0.422241211,0.261231631,0.390708089,0.320320517,0.372203708,0.167998135,0.25988093,0.187890381,0.148178756,0.197880477,0.065805361,0.202803999,0,0.115595862,0.242639124,0.099453628,0.202361763,0.086874396,0.296018273,0.09179984,0.351531148,0.06299977,0.243157476,0.046027631,0.217558563,0.050647065,0.301588118,0.064556569,0.348344028,0.013057515,0.253764987,0,0.219306022,0.006454274,0.280079305,0.021913886,0.318680733,11
389,0.027187616,0.412111938,0.091014802,0.418640912,0.165690422,0.376621723,0.232253671,0.348506033,0.286446959,0.338489711,0.148909003,0.232720852,0.180736125,0.130370229,0.200429708,0.05809468,0.21348995,0,0.100098372,0.216537565,0.108482063,0.172346324,0.092176139,0.259604156,0.084437281,0.316838086,0.050378233,0.216035724,0.057765812,0.178139478,0.054270029,0.263357043,0.052827299,0.316777945,0,0.22427848,0.009682491,0.180797309,0.014371097,0.241698235,0.017417967,0.284841359,11
390,0.04553327,0.454750657,0.112472773,0.464840055,0.189010292,0.422241211,0.261231631,0.390708089,0.320320517,0.372203708,0.167998135,0.25988093,0.187890381,0.148178756,0.197880477,0.065805361,0.202803999,0,0.115595862,0.242639124,0.099453628,0.202361763,0.086874396,0.296018273,0.09179984,0.351531148,0.06299977,0.243157476,0.046027631,0.217558563,0.050647065,0.301588118,0.064556569,0.348344028,0.013057515,0.253764987,0,0.219306022,0.006454274,0.280079305,0.021913886,0.318680733,11
391,0.04553327,0.454750657,0.112472773,0.464840055,0.189010292,0.422241211,0.261231631,0.390708089,0.320320517,0.372203708,0.167998135,0.25988093,0.187890381,0.148178756,0.197880477,0.065805361,0.202803999,0,0.115595862,0.242639124,0.099453628,0.202361763,0.086874396,0.296018273,0.09179984,0.351531148,0.06299977,0.243157476,0.046027631,0.217558563,0.050647065,0.301588118,0.064556569,0.348344028,0.013057515,0.253764987,0,0.219306022,0.006454274,0.280079305,0.021913886,0.318680733,11
392,0.046618968,0.456557542,0.115839064,0.465829462,0.192150027,0.421361536,0.263759434,0.387019008,0.323566198,0.369075626,0.169708818,0.257628918,0.190139115,0.146436304,0.200725108,0.064897165,0.206324607,0,0.116971835,0.242523015,0.101152077,0.201261729,0.090365306,0.299026698,0.097872823,0.35345462,0.064504266,0.244255453,0.046392202,0.215883255,0.054048061,0.302046955,0.071444333,0.347954243,0.015207157,0.256017476,0,0.216663629,0.008679003,0.279102564,0.026304543,0.318144947,11
393,0.046618968,0.456557542,0.115839064,0.465829462,0.192150027,0.421361536,0.263759434,0.387019008,0.323566198,0.369075626,0.169708818,0.257628918,0.190139115,0.146436304,0.200725108,0.064897165,0.206324607,0,0.116971835,0.242523015,0.101152077,0.201261729,0.090365306,0.299026698,0.097872823,0.35345462,0.064504266,0.244255453,0.046392202,0.215883255,0.054048061,0.302046955,0.071444333,0.347954243,0.015207157,0.256017476,0,0.216663629,0.008679003,0.279102564,0.026304543,0.318144947,11
394,0.043533519,0.452943921,0.113593414,0.465421379,0.190639898,0.425237894,0.260691091,0.389975607,0.321149066,0.372401059,0.168129638,0.257481009,0.187231317,0.147847176,0.198008493,0.06517753,0.204542294,0,0.115064844,0.241273135,0.100616738,0.201437235,0.089244708,0.300594717,0.09768039,0.35174644,0.062972918,0.241541564,0.046171173,0.215400785,0.051904052,0.303100407,0.068798289,0.346051931,0.013824664,0.250984937,0,0.215358049,0.007574901,0.281160563,0.024083152,0.319804847,11
395,0.042007685,0.454589427,0.11046423,0.46570909,0.187928557,0.424060404,0.258943796,0.391673803,0.317192405,0.371761382,0.16587311,0.261809975,0.18674314,0.150310695,0.197473943,0.066595346,0.203888804,0,0.113519847,0.243417025,0.098649472,0.202435553,0.085198745,0.294324428,0.089029789,0.350597322,0.061289221,0.242884278,0.045093745,0.216907322,0.049170703,0.300702453,0.062687188,0.34820801,0.01206255,0.252322704,0,0.217325598,0.005604491,0.278945684,0.020488575,0.317904174,11
396,0.042007685,0.454589427,0.11046423,0.46570909,0.187928557,0.424060404,0.258943796,0.391673803,0.317192405,0.371761382,0.16587311,0.261809975,0.18674314,0.150310695,0.197473943,0.066595346,0.203888804,0,0.113519847,0.243417025,0.098649472,0.202435553,0.085198745,0.294324428,0.089029789,0.350597322,0.061289221,0.242884278,0.045093745,0.216907322,0.049170703,0.300702453,0.062687188,0.34820801,0.01206255,0.252322704,0,0.217325598,0.005604491,0.278945684,0.020488575,0.317904174,11
397,0.042657658,0.457335621,0.113076985,0.469300181,0.190528572,0.426726729,0.261871815,0.392479628,0.321839899,0.374959737,0.168015301,0.261290342,0.187859416,0.148535639,0.19784078,0.066080078,0.203259796,0,0.115198821,0.245340198,0.099958792,0.205593199,0.088701129,0.303109765,0.095958084,0.353854507,0.062531471,0.24613288,0.04583472,0.220901936,0.051981762,0.308712095,0.06789358,0.35134986,0.012597457,0.255794585,0,0.221084088,0.007883072,0.287745744,0.024080753,0.326014608,11
398,0.040623128,0.458864748,0.112336174,0.468408048,0.190127045,0.42241019,0.263504922,0.387566447,0.325094581,0.370809376,0.16977632,0.254984647,0.191211313,0.144689023,0.201747537,0.064849749,0.207079381,0,0.117015421,0.239589334,0.101895675,0.202442467,0.089838207,0.302723408,0.097096696,0.35149014,0.063741624,0.240044713,0.04613474,0.21621725,0.052182704,0.306170672,0.068810821,0.347254753,0.013319179,0.249876469,0,0.217459649,0.007753596,0.286379635,0.023624569,0.323982179,11
